"ApkName","FieldName","OriginalText","TranslatedText",
"Backup.apk","restore_contacts_hit","(Note: You need to manually establish the original account before restoring Contacts)","Nota: tendrás que restaurar manualmente los contactos de la cuenta original",
"Backup.apk","batch_delete_backup_confirm","\n Are you sure you wish to delete the selected backup?","¿Borrar Backups?",
"Backup.apk","backup_recently","\u0020(Latest)","(Más reciente)",
"Backup.apk","cloud_item_info_summary","\u0020(Local %1$s | Cloud %2$s)","(Local%1$s|En línea%2$s)",
"Backup.apk","backup_items_app_tailer","\u0020App Data Files","Programa",
"Backup.apk","unit_byte","\u0020Bytes","Bytes",
"Backup.apk","unit_piece","\u0020Item(s)","Elementos",
"Backup.apk","backup_items_sysdata_tailer","\u0020System Data Files","Datos del sistema",
"Backup.apk","auto_backup_interval_hint","%d days","%d días",
"Backup.apk","total_num","%d record(s) in total","%d registro(s) en total",
"Backup.apk","import_from_xiaomi_account_hint1","1. Start a phone with contacts\n\n2. Install MiTalk and log in.\n http://www.miliao.com\n\n3. Enter MiTalk settings and choose ”Back up contacts to Xiaomi account”","1. Inicia un teléfono con contactos\n\n2. Instala MiTalk y accede.\n http://www.miliao.com\n\n3. En ajustes de MiTalk elegir ”Salvar contactos a la cuenta Xiaomi”",
"Backup.apk","auto_backup_interval_max","30 days","30 días",
"Backup.apk","system_data_label-system_data_label-string-array-item6","Alarm settings","Alarmas",
"Backup.apk","backup_dialog_content_type-backup_dialog_content_type-string-array-item1","All programs","Aplicaciones",
"Backup.apk","local_select_userapp","Applications","Aplicaciones",
"Backup.apk","auto_backup","Automatic Backup","Backup automático",
"Backup.apk","auto_backup_setting_title","Automatic Backup Settings","Backup Automático",
"Backup.apk","auto_backup_only_wifi","Automatically backup only when WLAN connected","Solo respaldar por WiFi",
"Backup.apk","button_return","Back","Atras",
"Backup.apk","task_running_dialog","Background backup and recovery is in progress, press OK to view it","¿Ir a MIUI Backup?",
"Backup.apk","backup_progress","Backing up...","Creando copia de seguridad...",
"Backup.apk","progress_backup_hint","Backing up...","Backup en progreso...",
